	bin_id	CHROM	start	end	width
chr22:46646049-46865228	chr22:46646049-46865228	22	46646049	46865228	219179
chr22:46865228-47074875	chr22:46865228-47074875	22	46865228	47074875	209647
chr22:47074875-47287763	chr22:47074875-47287763	22	47074875	47287763	212888
chr22:47287763-47503730	chr22:47287763-47503730	22	47287763	47503730	215967
chr22:47503730-47716800	chr22:47503730-47716800	22	47503730	47716800	213070
chr22:47716800-47929185	chr22:47716800-47929185	22	47716800	47929185	212385
chr22:47929185-48139534	chr22:47929185-48139534	22	47929185	48139534	210349
chr22:48139534-48349340	chr22:48139534-48349340	22	48139534	48349340	209806
chr22:48349340-48559007	chr22:48349340-48559007	22	48349340	48559007	209667
chr22:48559007-48768366	chr22:48559007-48768366	22	48559007	48768366	209359
chr22:48768366-48981285	chr22:48768366-48981285	22	48768366	48981285	212919
chr22:48981285-49195421	chr22:48981285-49195421	22	48981285	49195421	214136
chr22:49195421-49408821	chr22:49195421-49408821	22	49195421	49408821	213400
chr22:49408821-49620760	chr22:49408821-49620760	22	49408821	49620760	211939
chr22:49620760-49838217	chr22:49620760-49838217	22	49620760	49838217	217457
chr22:49838217-50067115	chr22:49838217-50067115	22	49838217	50067115	228898
chr22:50067115-50289416	chr22:50067115-50289416	22	50067115	50289416	222301
chrX:517443-772145	chrX:517443-772145	X	517443	772145	254702
chrX:772145-1389467	chrX:772145-1389467	X	772145	1389467	617322
chrX:1389467-1649363	chrX:1389467-1649363	X	1389467	1649363	259896
chrX:1649363-1919389	chrX:1649363-1919389	X	1649363	1919389	270026
chrX:1919389-2421157	chrX:1919389-2421157	X	1919389	2421157	501768
chrX:2421157-2658204	chrX:2421157-2658204	X	2421157	2658204	237047
chrX:2658204-2906750	chrX:2658204-2906750	X	2658204	2906750	248546
chrX:2906750-3151303	chrX:2906750-3151303	X	2906750	3151303	244553
chrX:3151303-3379762	chrX:3151303-3379762	X	3151303	3379762	228459
chrX:3379762-3984172	chrX:3379762-3984172	X	3379762	3984172	604410
chrX:3984172-4198785	chrX:3984172-4198785	X	3984172	4198785	214613
chrX:4198785-4412140	chrX:4198785-4412140	X	4198785	4412140	213355
chrX:4412140-4631285	chrX:4412140-4631285	X	4412140	4631285	219145
chrX:4631285-4846368	chrX:4631285-4846368	X	4631285	4846368	215083
chrX:4846368-5065167	chrX:4846368-5065167	X	4846368	5065167	218799
chrX:5065167-5280479	chrX:5065167-5280479	X	5065167	5280479	215312
chrX:5280479-5500054	chrX:5280479-5500054	X	5280479	5500054	219575
chrX:5500054-5709441	chrX:5500054-5709441	X	5500054	5709441	209387
chrX:5709441-5930725	chrX:5709441-5930725	X	5709441	5930725	221284
chrX:5930725-6140733	chrX:5930725-6140733	X	5930725	6140733	210008
chrX:6140733-6360927	chrX:6140733-6360927	X	6140733	6360927	220194
chrX:6360927-6582681	chrX:6360927-6582681	X	6360927	6582681	221754
chrX:6582681-6801957	chrX:6582681-6801957	X	6582681	6801957	219276
chrX:6801957-7035509	chrX:6801957-7035509	X	6801957	7035509	233552
chrX:7035509-7256544	chrX:7035509-7256544	X	7035509	7256544	221035
chrX:7256544-7469994	chrX:7256544-7469994	X	7256544	7469994	213450
chrX:7469994-7694589	chrX:7469994-7694589	X	7469994	7694589	224595
chrX:7694589-7912525	chrX:7694589-7912525	X	7694589	7912525	217936
chrX:7912525-8129626	chrX:7912525-8129626	X	7912525	8129626	217101
chrX:8129626-8352761	chrX:8129626-8352761	X	8129626	8352761	223135
chrX:8352761-8592126	chrX:8352761-8592126	X	8352761	8592126	239365
chrX:8592126-8819801	chrX:8592126-8819801	X	8592126	8819801	227675
chrX:8819801-9038684	chrX:8819801-9038684	X	8819801	9038684	218883
chrX:9038684-9251279	chrX:9038684-9251279	X	9038684	9251279	212595
chrX:9251279-9478290	chrX:9251279-9478290	X	9251279	9478290	227011
chrX:9478290-9690547	chrX:9478290-9690547	X	9478290	9690547	212257
chrX:9690547-9910988	chrX:9690547-9910988	X	9690547	9910988	220441
chrX:9910988-10127043	chrX:9910988-10127043	X	9910988	10127043	216055
chrX:10127043-10344001	chrX:10127043-10344001	X	10127043	10344001	216958
chrX:10344001-10554215	chrX:10344001-10554215	X	10344001	10554215	210214
chrX:10554215-10781448	chrX:10554215-10781448	X	10554215	10781448	227233
chrX:10781448-11005118	chrX:10781448-11005118	X	10781448	11005118	223670
chrX:11005118-11226415	chrX:11005118-11226415	X	11005118	11226415	221297
chrX:11226415-11438118	chrX:11226415-11438118	X	11226415	11438118	211703
chrX:11438118-11654839	chrX:11438118-11654839	X	11438118	11654839	216721
chrX:11654839-11874757	chrX:11654839-11874757	X	11654839	11874757	219918
chrX:11874757-12091023	chrX:11874757-12091023	X	11874757	12091023	216266
chrX:12091023-12303699	chrX:12091023-12303699	X	12091023	12303699	212676
chrX:12303699-12516584	chrX:12303699-12516584	X	12303699	12516584	212885
chrX:12516584-12737988	chrX:12516584-12737988	X	12516584	12737988	221404
chrX:12737988-12975969	chrX:12737988-12975969	X	12737988	12975969	237981
chrX:12975969-13200478	chrX:12975969-13200478	X	12975969	13200478	224509
chrX:13200478-13414510	chrX:13200478-13414510	X	13200478	13414510	214032
chrX:13414510-13629247	chrX:13414510-13629247	X	13414510	13629247	214737
chrX:13629247-13854149	chrX:13629247-13854149	X	13629247	13854149	224902
chrX:13854149-14075472	chrX:13854149-14075472	X	13854149	14075472	221323
chrX:14075472-14307864	chrX:14075472-14307864	X	14075472	14307864	232392
chrX:14307864-14529057	chrX:14307864-14529057	X	14307864	14529057	221193
chrX:14529057-14748331	chrX:14529057-14748331	X	14529057	14748331	219274
chrX:14748331-14969110	chrX:14748331-14969110	X	14748331	14969110	220779
chrX:14969110-15194580	chrX:14969110-15194580	X	14969110	15194580	225470
chrX:15194580-15414468	chrX:15194580-15414468	X	15194580	15414468	219888
chrX:15414468-15625386	chrX:15414468-15625386	X	15414468	15625386	210918
chrX:15625386-15853622	chrX:15625386-15853622	X	15625386	15853622	228236
chrX:15853622-16074200	chrX:15853622-16074200	X	15853622	16074200	220578
chrX:16074200-16299137	chrX:16074200-16299137	X	16074200	16299137	224937
chrX:16299137-16532769	chrX:16299137-16532769	X	16299137	16532769	233632
chrX:16532769-16772007	chrX:16532769-16772007	X	16532769	16772007	239238
chrX:16772007-17000746	chrX:16772007-17000746	X	16772007	17000746	228739
chrX:17000746-17215934	chrX:17000746-17215934	X	17000746	17215934	215188
chrX:17215934-17443982	chrX:17215934-17443982	X	17215934	17443982	228048
chrX:17443982-17657145	chrX:17443982-17657145	X	17443982	17657145	213163
chrX:17657145-17871438	chrX:17657145-17871438	X	17657145	17871438	214293
chrX:17871438-18083222	chrX:17871438-18083222	X	17871438	18083222	211784
chrX:18083222-18313629	chrX:18083222-18313629	X	18083222	18313629	230407
chrX:18313629-18545325	chrX:18313629-18545325	X	18313629	18545325	231696
chrX:18545325-18769039	chrX:18545325-18769039	X	18545325	18769039	223714
chrX:18769039-18996385	chrX:18769039-18996385	X	18769039	18996385	227346
chrX:18996385-19222818	chrX:18996385-19222818	X	18996385	19222818	226433
chrX:19222818-19454596	chrX:19222818-19454596	X	19222818	19454596	231778
chrX:19454596-19677864	chrX:19454596-19677864	X	19454596	19677864	223268
chrX:19677864-19895437	chrX:19677864-19895437	X	19677864	19895437	217573
chrX:19895437-20124427	chrX:19895437-20124427	X	19895437	20124427	228990
chrX:20124427-20345807	chrX:20124427-20345807	X	20124427	20345807	221380
chrX:20345807-20557811	chrX:20345807-20557811	X	20345807	20557811	212004
chrX:20557811-20790456	chrX:20557811-20790456	X	20557811	20790456	232645
chrX:20790456-21011610	chrX:20790456-21011610	X	20790456	21011610	221154
chrX:21011610-21242510	chrX:21011610-21242510	X	21011610	21242510	230900
chrX:21242510-21465257	chrX:21242510-21465257	X	21242510	21465257	222747
chrX:21465257-21677047	chrX:21465257-21677047	X	21465257	21677047	211790
chrX:21677047-21892768	chrX:21677047-21892768	X	21677047	21892768	215721
chrX:21892768-22119475	chrX:21892768-22119475	X	21892768	22119475	226707
chrX:22119475-22336715	chrX:22119475-22336715	X	22119475	22336715	217240
chrX:22336715-22551490	chrX:22336715-22551490	X	22336715	22551490	214775
chrX:22551490-22773522	chrX:22551490-22773522	X	22551490	22773522	222032
chrX:22773522-22988770	chrX:22773522-22988770	X	22773522	22988770	215248
chrX:22988770-23206897	chrX:22988770-23206897	X	22988770	23206897	218127
chrX:23206897-23431614	chrX:23206897-23431614	X	23206897	23431614	224717
chrX:23431614-23668923	chrX:23431614-23668923	X	23431614	23668923	237309
chrX:23668923-23918469	chrX:23668923-23918469	X	23668923	23918469	249546
chrX:23918469-24171396	chrX:23918469-24171396	X	23918469	24171396	252927
chrX:24171396-24404623	chrX:24171396-24404623	X	24171396	24404623	233227
chrX:24404623-24628271	chrX:24404623-24628271	X	24404623	24628271	223648
chrX:24628271-24847544	chrX:24628271-24847544	X	24628271	24847544	219273
chrX:24847544-25062264	chrX:24847544-25062264	X	24847544	25062264	214720
chrX:25062264-25283038	chrX:25062264-25283038	X	25062264	25283038	220774
chrX:25283038-25520887	chrX:25283038-25520887	X	25283038	25520887	237849
chrX:25520887-25729451	chrX:25520887-25729451	X	25520887	25729451	208564
chrX:25729451-25954068	chrX:25729451-25954068	X	25729451	25954068	224617
chrX:25954068-26173478	chrX:25954068-26173478	X	25954068	26173478	219410
chrX:26173478-26410630	chrX:26173478-26410630	X	26173478	26410630	237152
chrX:26410630-26632081	chrX:26410630-26632081	X	26410630	26632081	221451
chrX:26632081-26848398	chrX:26632081-26848398	X	26632081	26848398	216317
chrX:26848398-27064880	chrX:26848398-27064880	X	26848398	27064880	216482
chrX:27064880-27287162	chrX:27064880-27287162	X	27064880	27287162	222282
chrX:27287162-27508075	chrX:27287162-27508075	X	27287162	27508075	220913
chrX:27508075-27728001	chrX:27508075-27728001	X	27508075	27728001	219926
chrX:27728001-27943232	chrX:27728001-27943232	X	27728001	27943232	215231
chrX:27943232-28163575	chrX:27943232-28163575	X	27943232	28163575	220343
chrX:28163575-28384751	chrX:28163575-28384751	X	28163575	28384751	221176
chrX:28384751-28611854	chrX:28384751-28611854	X	28384751	28611854	227103
chrX:28611854-28828242	chrX:28611854-28828242	X	28611854	28828242	216388
chrX:28828242-29044027	chrX:28828242-29044027	X	28828242	29044027	215785
chrX:29044027-29262138	chrX:29044027-29262138	X	29044027	29262138	218111
chrX:29262138-29478808	chrX:29262138-29478808	X	29262138	29478808	216670
chrX:29478808-29691333	chrX:29478808-29691333	X	29478808	29691333	212525
chrX:29691333-29901693	chrX:29691333-29901693	X	29691333	29901693	210360
chrX:29901693-30132490	chrX:29901693-30132490	X	29901693	30132490	230797
chrX:30132490-30348881	chrX:30132490-30348881	X	30132490	30348881	216391
chrX:30348881-30572388	chrX:30348881-30572388	X	30348881	30572388	223507
chrX:30572388-30809056	chrX:30572388-30809056	X	30572388	30809056	236668
chrX:30809056-31021070	chrX:30809056-31021070	X	30809056	31021070	212014
chrX:31021070-31236517	chrX:31021070-31236517	X	31021070	31236517	215447
chrX:31236517-31457226	chrX:31236517-31457226	X	31236517	31457226	220709
chrX:31457226-31676675	chrX:31457226-31676675	X	31457226	31676675	219449
chrX:31676675-31890861	chrX:31676675-31890861	X	31676675	31890861	214186
chrX:31890861-32099721	chrX:31890861-32099721	X	31890861	32099721	208860
chrX:32099721-32311428	chrX:32099721-32311428	X	32099721	32311428	211707
chrX:32311428-32521997	chrX:32311428-32521997	X	32311428	32521997	210569
chrX:32521997-32738234	chrX:32521997-32738234	X	32521997	32738234	216237
chrX:32738234-32950146	chrX:32738234-32950146	X	32738234	32950146	211912
chrX:32950146-33168390	chrX:32950146-33168390	X	32950146	33168390	218244
chrX:33168390-33380651	chrX:33168390-33380651	X	33168390	33380651	212261
chrX:33380651-33597367	chrX:33380651-33597367	X	33380651	33597367	216716
chrX:33597367-33812582	chrX:33597367-33812582	X	33597367	33812582	215215
chrX:33812582-34024351	chrX:33812582-34024351	X	33812582	34024351	211769
chrX:34024351-34239857	chrX:34024351-34239857	X	34024351	34239857	215506
chrX:34239857-34466624	chrX:34239857-34466624	X	34239857	34466624	226767
chrX:34466624-34678231	chrX:34466624-34678231	X	34466624	34678231	211607
chrX:34678231-34895666	chrX:34678231-34895666	X	34678231	34895666	217435
chrX:34895666-35110342	chrX:34895666-35110342	X	34895666	35110342	214676
chrX:35110342-35332595	chrX:35110342-35332595	X	35110342	35332595	222253
chrX:35332595-35549503	chrX:35332595-35549503	X	35332595	35549503	216908
chrX:35549503-35768423	chrX:35549503-35768423	X	35549503	35768423	218920
chrX:35768423-35985001	chrX:35768423-35985001	X	35768423	35985001	216578
chrX:35985001-36205008	chrX:35985001-36205008	X	35985001	36205008	220007
chrX:36205008-36424764	chrX:36205008-36424764	X	36205008	36424764	219756
chrX:36424764-36645743	chrX:36424764-36645743	X	36424764	36645743	220979
chrX:36645743-36861453	chrX:36645743-36861453	X	36645743	36861453	215710
chrX:36861453-37315820	chrX:36861453-37315820	X	36861453	37315820	454367
chrX:37315820-37556183	chrX:37315820-37556183	X	37315820	37556183	240363
chrX:37556183-37792713	chrX:37556183-37792713	X	37556183	37792713	236530
chrX:37792713-38008563	chrX:37792713-38008563	X	37792713	38008563	215850
chrX:38008563-38217493	chrX:38008563-38217493	X	38008563	38217493	208930
chrX:38217493-38433122	chrX:38217493-38433122	X	38217493	38433122	215629
chrX:38433122-38648549	chrX:38433122-38648549	X	38433122	38648549	215427
chrX:38648549-38861898	chrX:38648549-38861898	X	38648549	38861898	213349
chrX:38861898-39070871	chrX:38861898-39070871	X	38861898	39070871	208973
chrX:39070871-39292582	chrX:39070871-39292582	X	39070871	39292582	221711
chrX:39292582-39501004	chrX:39292582-39501004	X	39292582	39501004	208422
chrX:39501004-39713891	chrX:39501004-39713891	X	39501004	39713891	212887
chrX:39713891-39926889	chrX:39713891-39926889	X	39713891	39926889	212998
chrX:39926889-40144852	chrX:39926889-40144852	X	39926889	40144852	217963
chrX:40144852-40373909	chrX:40144852-40373909	X	40144852	40373909	229057
chrX:40373909-40594329	chrX:40373909-40594329	X	40373909	40594329	220420
chrX:40594329-40818249	chrX:40594329-40818249	X	40594329	40818249	223920
chrX:40818249-41056187	chrX:40818249-41056187	X	40818249	41056187	237938
chrX:41056187-41288651	chrX:41056187-41288651	X	41056187	41288651	232464
chrX:41288651-41538730	chrX:41288651-41538730	X	41288651	41538730	250079
chrX:41538730-41769978	chrX:41538730-41769978	X	41538730	41769978	231248
chrX:41769978-41989492	chrX:41769978-41989492	X	41769978	41989492	219514
chrX:41989492-42214931	chrX:41989492-42214931	X	41989492	42214931	225439
chrX:42214931-42438728	chrX:42214931-42438728	X	42214931	42438728	223797
chrX:42438728-42666717	chrX:42438728-42666717	X	42438728	42666717	227989
chrX:42666717-42885004	chrX:42666717-42885004	X	42666717	42885004	218287
chrX:42885004-43105483	chrX:42885004-43105483	X	42885004	43105483	220479
chrX:43105483-43327055	chrX:43105483-43327055	X	43105483	43327055	221572
chrX:43327055-43541487	chrX:43327055-43541487	X	43327055	43541487	214432
chrX:43541487-43768824	chrX:43541487-43768824	X	43541487	43768824	227337
chrX:43768824-43980876	chrX:43768824-43980876	X	43768824	43980876	212052
chrX:43980876-44197687	chrX:43980876-44197687	X	43980876	44197687	216811
chrX:44197687-44421679	chrX:44197687-44421679	X	44197687	44421679	223992
chrX:44421679-44675465	chrX:44421679-44675465	X	44421679	44675465	253786
chrX:44675465-44926541	chrX:44675465-44926541	X	44675465	44926541	251076
chrX:44926541-45155543	chrX:44926541-45155543	X	44926541	45155543	229002
chrX:45155543-45368915	chrX:45155543-45368915	X	45155543	45368915	213372
chrX:45368915-45586663	chrX:45368915-45586663	X	45368915	45586663	217748
chrX:45586663-45803459	chrX:45586663-45803459	X	45586663	45803459	216796
chrX:45803459-46029141	chrX:45803459-46029141	X	45803459	46029141	225682
chrX:46029141-46267135	chrX:46029141-46267135	X	46029141	46267135	237994
chrX:46267135-46508218	chrX:46267135-46508218	X	46267135	46508218	241083
chrX:46508218-46744247	chrX:46508218-46744247	X	46508218	46744247	236029
chrX:46744247-46973392	chrX:46744247-46973392	X	46744247	46973392	229145
chrX:46973392-47203329	chrX:46973392-47203329	X	46973392	47203329	229937
chrX:47203329-47450761	chrX:47203329-47450761	X	47203329	47450761	247432
chrX:47450761-47681563	chrX:47450761-47681563	X	47450761	47681563	230802
chrX:47681563-47915787	chrX:47681563-47915787	X	47681563	47915787	234224
chrX:47915787-48560238	chrX:47915787-48560238	X	47915787	48560238	644451
chrX:48560238-48798266	chrX:48560238-48798266	X	48560238	48798266	238028
chrX:48798266-49050938	chrX:48798266-49050938	X	48798266	49050938	252672
